35.25,541,0
35.31,2507,0
35.25,4507,0
35.31,6507,0
35.31,8508,80
35.31,10508,80
35.31,12508,80
35.25,14508,80
35.31,16507,80
35.31,18507,80
35.25,20507,80
35.25,22507,80
35.25,24508,80
35.31,26508,80
35.44,28508,80
35.50,30508,80
35.63,32507,80
35.88,34507,80
36.13,36507,80
36.50,38508,80
36.75,40508,80
37.13,42508,80
37.56,44508,80
37.94,46508,80
38.25,48508,80
38.56,50508,80
38.94,52508,80
39.31,54508,80
39.69,56508,80
40.06,58509,80
40.38,60509,80
40.69,62509,80
41.00,64508,80
41.25,66508,80
41.50,68509,80
41.75,70509,80
42.00,72509,80
42.25,74509,80
42.50,76509,80
42.75,78509,80
43.00,80509,80
43.31,82509,80
43.63,84509,80
43.94,86509,80
44.19,88509,80
44.44,90509,80
44.75,92510,80
45.00,94510,80
45.31,96509,80
45.56,98509,80
45.88,100509,80
46.25,102510,80
46.63,104510,80
46.94,106510,80
47.31,108510,80
47.69,110511,80
48.00,112510,80
48.31,114510,80
48.63,116510,80
48.94,118510,80
49.31,120511,80
49.63,122511,80
49.94,124511,80
50.19,126511,80
50.44,128510,80
50.69,130510,80
50.94,132511,80
51.19,134511,80
51.44,136511,80
51.69,138511,80
52.00,140512,80
52.31,142512,80
52.56,144512,80
52.88,146511,80
53.13,148511,80
53.38,150511,80
53.69,152512,80
54.06,154512,80
54.38,156512,80
54.81,158512,80
55.38,160513,80
55.75,162512,80
56.13,164512,80
56.44,166512,80
56.56,168513,80
56.88,170513,80
57.06,172513,80
57.31,174513,80
57.50,176513,80
57.81,178513,80
58.00,180513,80
58.19,182513,80
58.38,184513,80
58.63,186513,80
59.06,188514,80
59.31,190514,80
59.75,192514,80
59.94,194513,80
60.13,196513,80
60.38,198514,80
60.75,200514,80
61.13,202514,80
61.50,204514,80
61.88,206515,80
62.31,208515,80
62.69,210514,80
63.06,212514,80
63.50,214515,80
63.88,216515,80
64.19,218515,80
64.56,220515,80
65.00,222516,80
65.56,224516,80
65.75,226515,80
66.06,228515,80
66.25,230516,80
66.50,232516,80
66.81,234516,80
67.12,236516,80
67.50,238516,80
67.69,240517,80
68.00,242516,80
68.44,244516,80
68.81,246516,80
69.00,248517,80
69.25,250517,80
69.62,252517,80
69.87,254517,80
69.94,256517,80
70.25,258518,80
70.69,260517,80
71.00,262517,80
71.12,264517,80
71.37,266518,80
71.75,268518,80
72.06,270518,80
72.50,272518,80
72.81,274519,80
73.06,276518,80
73.44,278518,80
73.56,280518,80
73.62,282519,80
73.81,284519,80
74.19,286519,80
74.44,288519,80
74.75,290519,80
75.06,292519,80
75.44,294519,80
75.62,296519,80
75.87,298519,80
76.00,300520,80
76.19,302520,80
76.50,304520,80
76.81,306520,80
77.12,308519,80
77.37,310520,80
77.69,312520,80
78.00,314520,80
78.19,316520,80
78.44,318521,80
78.69,320521,80
79.06,322521,80
79.44,324520,80
79.69,326521,80
79.94,328521,80
80.19,330521,80
80.44,332521,80
80.69,334522,80
80.94,336522,80
81.06,338522,80
81.25,340521,80
81.37,342521,80
81.50,344521,80
81.56,346522,80
81.75,348522,80
81.75,350522,80
81.62,352522,80
81.44,354522,80
81.31,356521,80
81.25,358521,80
81.19,360521,80
81.12,362521,80
81.12,364521,80
81.19,366522,80
81.37,368522,80
81.50,370522,80
81.56,372521,80
81.56,374521,80
81.56,376521,80
81.50,378522,80
81.37,380522,80
81.31,382522,80
81.31,384522,80
81.31,386522,80
81.25,388521,80
81.25,390521,80
81.19,392521,80
81.19,394521,80
81.19,396521,80
81.19,398522,80
81.19,400522,80
81.19,402522,80
81.12,404521,80
81.12,406521,80
81.06,408521,80
81.06,410521,80
81.06,412521,80
81.00,414521,80
81.00,416522,80
80.94,418522,80
80.94,420521,80
80.87,422521,80
80.87,424521,80
80.87,426521,80
80.81,428521,80
80.81,430521,80
80.81,432521,80
80.81,434522,80
80.81,436521,80
