22.56,540,0.00
22.56,1506,0.00
22.56,2506,0.00
22.56,3506,0.00
22.56,4506,0.00
22.62,5506,0.00
22.56,6506,0.00
22.56,7506,0.00
22.56,8506,1023.00
22.56,9506,1023.00
22.62,10506,1023.00
22.56,11506,1023.00
22.56,12506,1023.00
22.56,13506,1023.00
22.56,14505,1023.00
22.62,15506,1023.00
22.56,16506,1023.00
22.56,17506,1023.00
22.56,18506,1023.00
22.56,19506,1023.00
22.56,20506,1023.00
22.56,21506,1023.00
22.56,22506,1023.00
22.62,23506,1023.00
22.56,24506,1023.00
22.56,25506,1023.00
22.62,26506,1023.00
22.56,27506,1023.00
22.56,28506,1023.00
22.56,29506,1023.00
22.62,30505,1023.00
22.62,31506,1023.00
22.62,32506,1023.00
22.62,33506,1023.00
22.56,34506,1023.00
22.62,35506,1023.00
22.56,36506,1023.00
22.62,37506,1023.00
22.62,38506,1023.00
22.62,39506,1023.00
22.56,40506,1023.00
22.56,41506,1023.00
22.62,42506,1023.00
22.62,43506,1023.00
22.69,44506,1023.00
22.75,45506,1023.00
22.81,46505,1023.00
22.87,47506,1023.00
22.87,48506,1023.00
23.00,49506,1023.00
23.06,50506,1023.00
23.12,51506,1023.00
23.25,52506,1023.00
23.31,53506,1023.00
23.44,54506,1023.00
23.62,55506,1023.00
23.81,56506,1023.00
24.00,57506,1023.00
24.19,58506,1023.00
24.37,59506,1023.00
24.56,60506,1023.00
24.75,61506,1023.00
24.94,62507,1023.00
25.19,63506,1023.00
25.44,64506,1023.00
25.62,65506,1023.00
25.81,66506,1023.00
26.00,67506,1023.00
26.25,68506,1023.00
26.44,69507,1023.00
26.69,70506,1023.00
26.87,71506,1023.00
27.06,72506,1023.00
27.25,73506,1023.00
27.37,74507,1023.00
27.62,75506,1023.00
27.75,76507,1023.00
27.87,77506,1023.00
28.06,78507,1023.00
28.25,79506,1023.00
28.44,80506,1023.00
28.62,81507,1023.00
28.81,82506,1023.00
29.00,83507,1023.00
29.19,84506,1023.00
29.37,85507,1023.00
29.56,86506,1023.00
29.75,87506,1023.00
29.94,88507,1023.00
30.12,89506,1023.00
30.37,90507,1023.00
30.56,91506,1023.00
30.81,92507,1023.00
31.00,93507,1023.00
31.19,94507,1023.00
31.37,95507,1023.00
31.56,96506,1023.00
31.75,97507,1023.00
31.94,98507,1023.00
32.19,99507,1023.00
32.38,100507,1023.00
32.63,101507,1023.00
32.81,102507,1023.00
33.06,103507,1023.00
33.25,104507,1023.00
33.50,105507,1023.00
33.69,106507,1023.00
33.88,107507,1023.00
34.13,108507,1023.00
34.31,109507,1023.00
34.50,110508,1023.00
34.75,111507,1023.00
34.94,112507,1023.00
35.13,113507,1023.00
35.31,114507,1023.00
35.44,115508,1023.00
35.63,116507,1023.00
35.81,117508,1023.00
35.94,118507,1023.00
36.13,119507,1023.00
36.31,120508,1023.00
36.50,121507,1023.00
36.81,122508,1023.00
37.06,123507,1023.00
37.38,124508,1023.00
37.63,125508,1023.00
37.81,126508,1023.00
38.06,127508,1023.00
38.19,128507,1023.00
38.31,129508,1023.00
38.56,130508,1023.00
38.69,131508,1023.00
38.94,132508,1023.00
39.19,133508,1023.00
39.44,134508,1023.00
39.63,135508,1023.00
39.81,136508,1023.00
40.00,137508,1023.00
40.25,138508,1023.00
40.56,139508,1023.00
40.88,140509,1023.00
41.13,141508,1023.00
41.44,142509,1023.00
41.69,143509,1023.00
41.94,144508,1023.00
42.13,145509,1023.00
42.31,146508,1023.00
42.44,147509,1023.00
42.63,148509,1023.00
42.75,149509,1023.00
42.88,150509,1023.00
43.06,151508,1023.00
43.19,152509,1023.00
43.38,153509,1023.00
43.56,154509,1023.00
43.88,155509,1023.00
44.13,156509,1023.00
44.44,157509,1023.00
44.69,158510,1023.00
44.94,159509,1023.00
45.25,160509,1023.00
45.44,161510,1023.00
45.69,162509,1023.00
45.88,163510,1023.00
46.06,164509,1023.00
46.31,165510,1018.13
46.50,166510,1010.63
46.69,167510,1005.00
46.94,168510,999.38
47.25,169509,991.88
47.50,170510,982.50
47.75,171510,975.00
48.06,172510,967.50
48.44,173510,958.13
48.75,174511,946.88
49.06,175510,937.50
49.25,176510,928.13
49.44,177510,922.50
49.56,178510,916.88
49.69,179511,913.13
49.81,180510,909.38
49.94,181511,905.63
50.06,182510,901.88
50.13,183511,898.13
