19.81,540,0.00
19.87,2506,0.00
19.87,4506,0.00
19.81,6506,0.00
19.81,8506,1023.00
19.81,10506,1023.00
19.81,12506,1023.00
19.94,14505,1023.00
20.19,16505,1023.00
20.87,18506,1023.00
22.19,20506,1023.00
23.69,22506,1023.00
25.25,24506,1023.00
26.62,26507,1023.00
26.94,28507,1023.00
26.75,30507,1023.00
26.56,32506,1023.00
26.25,34506,1023.00
26.06,36506,1023.00
25.94,38506,1023.00
25.87,40506,1023.00
26.00,42506,1023.00
26.19,44507,1023.00
26.31,46507,1023.00
26.69,48506,1023.00
27.06,50506,1023.00
27.31,52506,1023.00
27.56,54506,1023.00
27.81,56507,1023.00
28.31,58507,1023.00
28.75,60507,1023.00
29.00,62507,1023.00
29.25,64506,1023.00
29.87,66506,1023.00
30.50,68507,1023.00
30.81,70507,1023.00
31.00,72507,1023.00
31.31,74507,1023.00
31.94,76507,1016.00
32.31,78507,994.41
32.63,80507,981.56
33.06,82507,970.90
33.50,84507,955.85
34.25,86507,940.80
34.94,88507,914.81
35.56,90508,891.00
36.13,92508,869.37
36.38,94508,849.92
36.56,96507,841.41
36.81,98507,835.08
37.13,100508,826.56
37.56,102508,815.85
38.00,104508,800.76
38.19,106508,785.67
38.31,108508,779.33
38.63,110508,775.17
39.13,112508,764.45
40.13,114508,747.15
40.75,116508,712.35
41.00,118508,690.67
41.25,120509,682.11
41.50,122509,673.55
41.63,124509,664.98
41.69,126509,660.79
41.69,128508,658.79
41.81,130508,658.97
42.00,132508,654.78
42.25,134509,648.39
42.56,136509,639.82
43.19,138509,629.06
43.88,140509,607.35
44.13,142509,583.45
44.25,144509,574.86
44.38,146509,570.64
44.69,148509,566.42
44.88,150509,555.64
44.94,152509,549.23
45.13,154509,547.19
45.44,156510,540.78
45.94,158510,529.98
46.13,160509,512.63
46.44,162509,506.20
46.69,164509,495.40
47.00,166510,486.78
47.31,168510,475.98
47.75,170510,465.17
48.19,172510,449.98
48.19,174510,434.78
48.19,176510,434.90
48.31,178510,435.02
48.25,180510,430.76
48.31,182510,433.06
48.44,184510,430.99
48.56,186510,426.73
48.75,188510,422.47
48.94,190511,416.02
48.94,192510,409.57
49.13,194510,409.68
49.31,196510,403.23
49.56,198510,396.77
49.81,200510,388.13
50.13,202511,379.48
50.31,204511,368.64
50.38,206511,362.17
50.38,208510,360.08
50.56,210510,360.18
50.94,212510,353.71
51.00,214511,340.68
