20.56,540,0.00
20.56,1506,0.00
20.56,2505,0.00
20.56,3506,0.00
20.62,4506,0.00
20.56,5506,0.00
20.56,6506,0.00
20.62,7505,0.00
20.56,8506,1.19
20.56,9505,2.38
20.56,10506,3.57
20.56,11505,4.75
20.56,12506,5.94
20.56,13506,7.13
20.56,14505,8.32
20.62,15506,9.51
20.56,16505,10.70
20.56,17506,11.89
20.56,18505,13.07
20.62,19506,14.26
20.62,20506,15.45
20.56,21506,16.64
20.56,22506,17.83
20.56,23505,19.02
20.62,24506,20.20
20.56,25505,21.39
20.62,26506,22.58
20.62,27505,23.77
20.62,28506,24.95
20.62,29506,26.14
20.62,30505,27.33
20.62,31506,28.52
20.62,32505,29.70
20.62,33506,30.89
20.56,34505,32.08
20.62,35506,33.27
20.62,36506,34.46
20.56,37506,35.64
20.62,38506,36.83
20.62,39505,38.02
20.62,40506,39.21
20.56,41505,40.40
20.56,42506,41.58
20.62,43505,42.77
20.56,44506,43.96
20.56,45506,45.15
20.56,46505,46.34
20.56,47506,47.53
20.56,48505,48.72
20.56,49506,49.90
20.62,50505,51.09
20.62,51506,52.28
20.62,52506,53.47
20.62,53506,54.66
20.62,54506,55.84
20.56,55505,57.03
20.56,56506,58.22
20.56,57505,59.41
20.56,58506,60.60
20.56,59506,61.79
20.62,60506,62.97
20.56,61506,64.16
20.56,62505,65.35
20.62,63506,66.54
20.56,64505,67.73
20.62,65506,68.92
20.62,66505,70.10
20.62,67506,71.29
20.62,68506,72.48
20.62,69506,73.67
20.62,70506,74.85
20.62,71505,76.04
20.62,72506,77.23
20.56,73505,78.42
20.62,74506,79.60
20.62,75505,80.79
20.62,76506,81.98
20.62,77506,83.17
20.62,78505,84.35
20.62,79506,85.54
20.62,80505,86.73
20.62,81506,87.92
20.62,82505,89.10
20.62,83506,90.29
20.69,84506,91.48
20.62,85506,92.67
20.62,86506,93.85
20.69,87505,95.04
20.62,88506,96.23
20.62,89505,97.41
20.62,90506,98.60
20.62,91505,99.79
20.62,92506,100.98
20.62,93506,102.16
20.69,94505,103.35
20.62,95506,104.54
20.62,96505,105.73
20.69,97506,106.91
20.69,98505,108.10
20.69,99506,109.29
20.69,100506,110.47
20.69,101506,111.66
20.69,102506,112.84
20.69,103505,114.03
20.69,104506,115.22
20.69,105505,116.40
20.75,106506,117.59
20.69,107505,118.77
20.75,108506,119.96
20.75,109506,121.15
20.75,110505,122.33
20.75,111506,123.51
20.75,112505,124.70
20.75,113506,125.88
20.75,114505,127.07
20.75,115506,128.25
20.81,116506,129.44
20.75,117506,130.62
